wavelength_nm,n,k,T,R,d_nm
510.0,2.5234174170486523,0.04735324390555641,0.27341093162208374,0.14250656757091648,900
513.75,2.5102002748756433,0.04233372500043562,0.29701389350867624,0.17836756077886334,900
517.5,2.497341113302028,0.03778058924809462,0.31276588814200806,0.22702277098928542,900
521.25,2.4848356683184445,0.03367118578413248,0.3285022122827467,0.26527590648479193,900
525.0,2.472678697034344,0.0299861703739664,0.35185901362056626,0.2792546310356962,900
528.75,2.460863996124973,0.02671227869903132,0.38792896369567553,0.2644528837042316,900
532.5,2.449389824310416,0.02384902579708889,0.4383351734178825,0.22319059739480887,900
536.25,2.4382806548978397,0.021403328012315197,0.4990315962734169,0.1657837289297504,900
540.0,2.427583406049889,0.019351724219610615,0.5580248958799209,0.11277960979657993,900
543.75,2.417327896213021,0.017640641776609855,0.5983993686884435,0.08885508105833434,900
547.5,2.4075199985055833,0.016212108330265877,0.6095153457062575,0.10597578646175837,900
551.25,2.3981503790592655,0.015014502341649309,0.5955942843387214,0.15388498326960595,900
555.0,2.389201469053041,0.014004654314906816,0.5704287288313382,0.21114024377214388,900
558.75,2.3806517056517476,0.013147350240987227,0.5468666078351762,0.2604347344284927,900
562.5,2.37247801912466,0.012414178357909918,0.5324124916552732,0.29319099551850664,900
566.25,2.364657270639319,0.011782322525436331,0.5302052881986018,0.3069212521254242,900
570.0,2.357167061545319,0.011233486658476781,0.5409951605686846,0.3020289195606939,900
573.75,2.349986163423689,0.010752992861959526,0.5642531804345343,0.28023192872544717,900
577.5,2.343094718920813,0.010329046719105943,0.5983180711957199,0.24439151248026575,900
581.25,2.336474305095721,0.00995214768260312,0.6399449777992006,0.19911117513775786,900
585.0,2.330107915995755,0.009614619741197974,0.683796738378809,0.1513683406452312,900
588.75,2.323979899715473,0.009310239426796187,0.7226676380208629,0.1101943175742274,900
592.5,2.318075871834802,0.009033941560036656,0.7491507209885657,0.0845693650555545,900
596.25,2.31238261872596,0.008781586610460648,0.7584154900838224,0.08003277252647223,900
600.0,2.306887998893655,0.008549776684867075,0.7502932654341771,0.09628590045333128,900
603.75,2.3015808471335006,0.008335709811847622,0.7289740089634549,0.12779936149797794,900
607.5,2.2964508841535487,0.008137064361960752,0.7007035700461179,0.16678429184851426,900
611.25,2.291488632959867,0.007951907185443082,0.671368636365469,0.2061387805991041,900
615.0,2.2866853424756464,0.0077786204313889,0.6452461372181534,0.24087199160274558,900
618.75,2.2820329183620633,0.007615843100729867,0.624885902700063,0.2681420428333664,900
622.5,2.2775238607201524,0.007462424238824395,0.611530545710848,0.2866808071159191,900
626.25,2.273151208199051,0.007317385341085889,0.6056015065535433,0.296177571421129,900
630.0,2.268908487967316,0.007179890066691475,0.6070534275350448,0.29684482777991394,900
633.75,2.2647896709875686,0.0070492197628246826,0.6155669472021602,0.2891879781906179,900
637.5,2.26078913204959,0.0069247536202265815,0.630610183191178,0.2739340722575289,900
641.25,2.25690161404918,0.0068059525297444945,0.6514087753255842,0.2520677836270949,900
645.0,2.2531221960411316,0.006692345904436159,0.6768630650942629,0.22492726357871523,900
648.75,2.249446264638872,0.006583520884566585,0.7054555769433857,0.1943089915597565,900
652.5,2.2458694883775125,0.006479113462813947,0.735204042897754,0.16251806181116696,900
656.25,2.242387794699187,0.006378801161394624,0.7637243763633045,0.1322909812665083,900
660.0,2.238997349258698,0.006282296967228217,0.788454236301396,0.10653516803937028,900
663.75,2.2356945372830825,0.006189344290042824,0.8070333358554769,0.08789294032892758,900
667.5,2.232475946750679,0.006099712754854351,0.8177499464795449,0.07823704338168636,900
671.25,2.229338353183717,0.006013194677174046,0.8198941189211825,0.07828131097640029,900
