wavelength_nm,n,k,T,R,d_nm
956.25,3.521780200556774,0.016100592732747176,0.4365709751748989,0.537208051865656,180
960.0,3.5182302622594626,0.015743478574814975,0.4430168286189353,0.5310334468684675,180
963.75,3.5147523485009096,0.015407878612007242,0.44963247168515863,0.5246607424349452,180
967.5,3.5113443621572324,0.01509203099010338,0.4564154902842154,0.5180947427240763,180
971.25,3.5080042537012193,0.014794335080939983,0.46336325938930734,0.5113402634373239,180
975.0,3.5047300261761083,0.01451333622833205,0.47047292185255135,0.5044021736205071,180
978.75,3.501519738636104,0.0142477118689943,0.47774136745935547,0.49728543514037055,180
982.5,3.4983715083615676,0.013996258936099506,0.48516521232765214,0.4899951399165753,180
986.25,3.49528351209864,0.013757882448710162,0.49274077876935507,0.48253654496950343,180
990.0,3.492253986526429,0.013531585190353872,0.500464075741438,0.47491510532174,180
993.75,3.4892812281165355,0.013316458382868131,0.5083307800242709,0.4671365047672473,180
997.5,3.4863635925189773,0.013111673266214083,0.5163362182746322,0.4592066844986009,180
1001.25,3.483499493583251,0.012916473500501164,0.5244753501105199,0.45113186955957507,180
1005.0,3.4806874021026943,0.012730168312472988,0.5327427523939778,0.44291859306854897,180
1008.75,3.4779258443536443,0.01255212631483619,0.5411326048864432,0.43457371813820445,180
1012.5,3.4752134004870694,0.012381769932853814,0.549638677458425,0.4261044573989273,180
1016.25,3.4725487028192026,0.012218570378427494,0.5582543190412009,0.4175183900177792,180
1020.0,3.469930434058438,0.012062043117377033,0.5669724485124957,0.4088234760919363,180
1023.75,3.4673573254983894,0.011911743780746178,0.5757855477102128,0.40002806828569554,180
1027.5,3.4648281552006606,0.011767264475698532,0.5846856567683277,0.39114092057330296,180
1031.25,3.4623417461860395,0.01162823045591794,0.5936643719661916,0.3821711939467891,180
1035.0,3.459896964648596,0.01149429711540109,0.6027128462769319,0.3731284589483753,180
1038.75,3.457492718203868,0.011365147273145531,0.6118217927917665,0.36402269489143174,180
1042.5,3.4551279541795483,0.01124048871951346,0.6209814911848801,0.3548642856423484,180
1046.25,3.4528016579549266,0.01112005199801471,0.6301817973676649,0.3456640118482819,180
1050.0,3.450512851353445,0.011003588398926392,0.639412156461708,0.33643303951246717,180
1053.75,3.448260591091422,0.010890868143574057,0.6486616191965852,0.32718290483990387,180
1057.5,3.446043967284566,0.010781678740265989,0.6579188618117666,0.31792549530114245,180
1061.25,3.4438621020133695,0.010675823494816898,0.6671722095110326,0.30867302689135756,180
1065.0,3.4417141479472932,0.010573120160345768,0.6764096634841801,0.29943801759440514,180
1068.75,3.439599287027408,0.01047339971259829,0.685618931473368,0.29023325709807657,180
1072.5,3.437516729206499,0.010376505238450707,0.6947874618217679,0.281071772845822,180
1076.25,3.435465711245431,0.01028229092651056,0.7039024808999252,0.27196679255195555,180
1080.0,3.43344549556418,0.010190621149859391,0.7129510337615673,0.2629317033506842,180
1083.75,3.431455369145874,0.010101369631993137,0.7219200278356951,0.25398000779388574,180
