wavelength_nm,n,k,T,R,d_nm
615.0,3.115355902707934,0.09141972633627587,0.48693698780347827,0.28921159657419243,120
618.75,3.105542496786993,0.08582603230951422,0.5068772850294617,0.27655760247324407,120
622.5,3.0958698194862833,0.08049980478099551,0.5271771904725236,0.2635729495925005,120
626.25,3.086337821064422,0.07543263659260586,0.5477519481714053,0.25034335578388917,120
630.0,3.0769463795114955,0.07061648702967825,0.5685061666685488,0.23696106117913038,120
633.75,3.06769530616091,0.06604366846782415,0.5893346231993706,0.2235239935718541,120
637.5,3.0585843480858976,0.061706836177369245,0.6101234405592353,0.21013463613018232,120
641.25,3.0496131864634854,0.05759898256150308,0.6307516360384444,0.19689860879934723,120
645.0,3.0407814296636073,0.05371343802807805,0.6510930178336858,0.18392299282557253,120
648.75,3.0320885992336937,0.05004388241068678,0.6710183763169371,0.17131444659474693,120
652.5,3.023534106243358,0.04658437418297832,0.6903978851793099,0.15917717901045667,120
656.25,3.0151172150478907,0.0433294114790454,0.7091035881132868,0.1476108626436567,120
660.0,3.0068369934182684,0.04027405335112143,0.7270117912275285,0.13670858246810838,120
663.75,2.99869226072815,0.03741416133115808,0.7440050848862527,0.1265549296240519,120
667.5,2.9906816056652703,0.034746887446455016,0.759973528374672,0.11722437435888741,120
671.25,2.982803793866723,0.03227161628456487,0.7748142576125621,0.10878011779475762,120
675.0,2.975059628194484,0.029991188540119975,0.7884295772564903,0.1012736962963458,120
678.75,2.9674562213241775,0.02791072000774578,0.8007303149820055,0.09474491329439075,120
682.5,2.9600085663450675,0.026030834243758533,0.8116547511542616,0.08921971564853749,120
686.25,2.9527332281959637,0.024342944656054195,0.8211846555252649,0.08470659198759306,120
690.0,2.9456424782186392,0.022832040535413895,0.8293399610800948,0.08119611338031064,120
693.75,2.938743276607765,0.021480810705502004,0.8361663825914414,0.07866346878621122,120
697.5,2.932038262613736,0.020271992765527384,0.8417260467831595,0.07707169613909007,120
701.25,2.9255269337271295,0.019189409230365988,0.846091327939358,0.07637468137997638,120
705.0,2.9192065960878177,0.01821835336268543,0.8493406537550582,0.07651975135621719,120
708.75,2.913073068379255,0.017345673188269534,0.8515555102085421,0.07744986421143987,120
712.5,2.907121191651909,0.016559717804988022,0.8528182356708164,0.07910543276524265,120
716.25,2.901345196459741,0.01585022410504209,0.8532103763762972,0.08142582024009634,120
720.0,2.895738966686711,0.015208182035657047,0.8528114641743664,0.0843505466960459,120
723.75,2.8902962285752873,0.014625697206116289,0.8516981230701235,0.08782024269562498,120
727.5,2.8850106853692004,0.014095859948143736,0.8499434364247687,0.09177738457126935,120
731.25,2.8798761122252228,0.013612624920750426,0.8476165222003375,0.09616684323353963,120
735.0,2.874886421990411,0.013170702718127897,0.8447822740896593,0.10093627577591398,120
