wavelength_nm,n,k,T,R,d_nm
1158.75,2.7099509291109047,0.004920141397378032,0.6551213717408232,0.34145167583575753,60
1162.5,2.7091046433670973,0.004894950700820259,0.6562934652796292,0.3402988283143664,60
1166.25,2.708268072079573,0.0048700580049813235,0.657459291241463,0.33915206025631456,60
1170.0,2.7074410589593016,0.004845457438802037,0.6586188774722644,0.3380113471065531,60
1173.75,2.706623451033484,0.004821143300376484,0.6597722519609062,0.33687666407093364,60
1177.5,2.7058150985562137,0.004797110050333952,0.6609194428303429,0.33574798612905987,60
1181.25,2.705015854922091,0.004773352305551479,0.6620604783289713,0.3346252880467127,60
1185.0,2.7042255765827563,0.004749864833176787,0.6631953868221797,0.33350854438789573,60
1188.75,2.7034441229660855,0.004726642544943495,0.6643241967841196,0.3323977295264617,60
1192.5,2.7026713563980738,0.004703680491760982,0.6654469367896727,0.3312928176573873,60
1196.25,2.7019071420272143,0.00468097385856308,0.6665636355066203,0.33019378280766565,60
1200.0,2.701151347751294,0.0046585179594005625,0.6676743216880275,0.329100598846846,60
